Other Store Based Retailing,Dollars (millions),H27,Additions to fixed assets,Financial position,108,ANZSIC06 group G427,Finance,Total,Group
2013,Level 4,KK122,Health and General Insurance,Dollars,H35,Surplus per employee count,Financial ratios,58500.00,ANZSIC06 group K632
2013,Level 4,KK122,Health and General Insurance,Percentage,H39,Return on equity,Financial ratios,13.00,ANZSIC06 group K632
2013,Level 4,KK122,Health and General Insurance,Percentage,H40,Return on total assets,Financial ratios,2.00,ANZSIC06 group K632
2013,Level 4,KK122,Health and General Insurance,Percentage,H41,Liabilities structure,Financial ratios,17.00,ANZSIC06 group K632
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H01,Total income,Financial performance,4595.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H04,Sales of goods and services,Financial performance,3888.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,514.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,12.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H07,Non-operating income,Financial performance,180.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H08,Total expenditure,Financial performance,3665.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H09,Interest and donations,Financial performance,194.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H10,Indirect taxes,Financial performance,13.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H11,Depreciation,Financial performance,91.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,1395.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H13,Redundancy and severance,Financial performance,9.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,71.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1780.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H20,Non-operating expenses,Financial performance,122.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H21,Opening stocks,Financial performance,9.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H22,Closing stocks,Financial performance,10.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H23,Surplus before income tax,Financial performance,931.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H24,Total assets,Financial position,10956.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H30,Total equity and liabilities,Financial position,10956.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,4517.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars,H34,Total income per employee count,Financial ratios,312200.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars,H35,Surplus per employee count,Financial ratios,63300.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage,H39,Return on equity,Financial ratios,21.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage,H40,Return on total assets,Financial ratios,8.00,ANZSIC06 groups K641 and K642
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage,H41,Liabilities structure,Financial ratios,41.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H01,Total income,Financial performance,4595.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H04,Sales of goods and services,Financial performance,3888.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,514.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,12.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H07,Non-operating income,Financial performance,180.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H08,Total expenditure,Financial performance,3665.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H09,Interest and donations,Financial performance,194.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H10,Indirect taxes,Financial performance,13.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H11,Depreciation,Financial performance,91.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,1395.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H13,Redundancy and severance,Financial performance,9.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,71.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1780.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H20,Non-operating expenses,Financial performance,122.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H21,Opening stocks,Financial performance,9.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H22,Closing stocks,Financial performance,10.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H23,Surplus before income tax,Financial performance,931.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H24,Total assets,Financial position,10956.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H30,Total equity and liabilities,Financial position,10956.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,4517.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars,H34,Total income per employee count,Financial ratios,312200.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars,H35,Surplus per employee count,Financial ratios,63300.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage,H39,Return on equity,Financial ratios,21.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage,H40,Return on total assets,Financial ratios,8.00,ANZSIC06 groups K641 and K642
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage,H41,Liabilities structure,Financial ratios,41.00,ANZSIC06 groups K641 and K642
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H01,Total income,Financial performance,22634.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H04,Sales of goods and services,Financial performance,19265.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1413.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,31.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H07,Non-operating income,Financial performance,1926.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H08,Total expenditure,Financial performance,15836.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H09,Interest and donations,Financial performance,3731.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H10,Indirect taxes,Financial performance,520.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H11,Depreciation,Financial performance,1560.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,1543.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,826.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,6897.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H20,Non-operating expenses,Financial performance,759.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H21,Opening stocks,Financial performance,3288.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H22,Closing stocks,Financial performance,3231.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H23,Surplus before income tax,Financial performance,6742.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H24,Total assets,Financial position,181922.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H25,Current assets,Financial position,26886.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H26,Fixed tangible assets,Financial position,126399.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H27,Additions to fixed assets,Financial position,14862.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,9425.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H29,Other assets,Financial position,28637.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H30,Total equity and liabilities,Financial position,181922.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,77765.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H32,Current liabilities,Financial position,34351.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H33,Other liabilities,Financial position,69807.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars,H34,Total income per employee count,Financial ratios,895600.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars,H35,Surplus per employee count,Financial ratios,266700.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H36,Current ratio,Financial ratios,78.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H37,Quick ratio,Financial ratios,69.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H39,Return on equity,Financial ratios,9.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H40,Return on total assets,Financial ratios,4.00,ANZSIC06 division L
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H41,Liabilities structure,Financial ratios,43.00,ANZSIC06 division L
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions),H01,Total income,Financial performance,4321.00,"ANZSIC06 groups L661, L662, L663, and L664"
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions),H04,Sales of goods and services,Financial performance,3879.00,"ANZSIC06 groups L661, L662, L663, and L664"
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions),H05,"Interest, dividends and donations",Financial performance,314.00,"ANZSIC06 groups L661, L662, L663, and L664"
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,2.00,"ANZSIC06 groups L661, L662, L663, and L664"
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions),H07,Non-operating income,Financial performance,126.00,"ANZSIC06 groups L661, L662, L663, and L664"
